Testbild Nr. 1: JA, Label = 7, Vorhersage: 7, Fehler: 5.15431e-36
Testbild Nr. 8750: JA, Label = 7, Vorhersage: 7, Fehler: 1.38193e-48
Testbild Nr. 8751: NEIN, Label = 9, Vorhersage: 4, Fehler: 0.5
Testbild Nr. 8752: JA, Label = 9, Vorhersage: 9, Fehler: 0.499691
Testbild Nr. 8753: JA, Label = 0, Vorhersage: 0, Fehler: 3.19489e-29
Testbild Nr. 8754: JA, Label = 3, Vorhersage: 3, Fehler: 1.48789e-09
Testbild Nr. 8755: JA, Label = 4, Vorhersage: 4, Fehler: 4.21439e-08
Testbild Nr. 8756: JA, Label = 4, Vorhersage: 4, Fehler: 0.000171138
Testbild Nr. 8757: NEIN, Label = 8, Vorhersage: 4, Fehler: 0.5
Testbild Nr. 8758: JA, Label = 4, Vorhersage: 4, Fehler: 0.00633538
Testbild Nr. 8759: JA, Label = 1, Vorhersage: 1, Fehler: 1.25941e-36
Testbild Nr. 8760: NEIN, Label = 8, Vorhersage: 3, Fehler: 0.5
Testbild Nr. 8761: JA, Label = 6, Vorhersage: 6, Fehler: 3.43993e-28
Testbild Nr. 8762: JA, Label = 5, Vorhersage: 5, Fehler: 8e-43
Testbild Nr. 8763: JA, Label = 9, Vorhersage: 9, Fehler: 1.08984e-05
Testbild Nr. 8764: JA, Label = 0, Vorhersage: 0, Fehler: 0.0116123
Testbild Nr. 8765: NEIN, Label = 0, Vorhersage: 5, Fehler: 0.496454
Testbild Nr. 8766: JA, Label = 0, Vorhersage: 0, Fehler: 2.46103e-21
Testbild Nr. 8767: JA, Label = 3, Vorhersage: 3, Fehler: 0.496388
Testbild Nr. 8768: JA, Label = 7, Vorhersage: 7, Fehler: 8.17243e-33
Testbild Nr. 8769: JA, Label = 1, Vorhersage: 1, Fehler: 3.52269e-28
Testbild Nr. 8770: JA, Label = 6, Vorhersage: 6, Fehler: 2.40695e-30
Testbild Nr. 8771: JA, Label = 4, Vorhersage: 4, Fehler: 1.04074e-27
Testbild Nr. 8772: JA, Label = 6, Vorhersage: 6, Fehler: 2.53336e-24
Testbild Nr. 8773: JA, Label = 0, Vorhersage: 0, Fehler: 0.248006
Testbild Nr. 8774: JA, Label = 4, Vorhersage: 4, Fehler: 2.6588e-21
Testbild Nr. 8775: JA, Label = 5, Vorhersage: 5, Fehler: 4.77205e-47
Testbild Nr. 8776: JA, Label = 4, Vorhersage: 4, Fehler: 3.49757e-27
Testbild Nr. 8777: JA, Label = 1, Vorhersage: 1, Fehler: 8.10597e-25
Testbild Nr. 8778: JA, Label = 3, Vorhersage: 3, Fehler: 1.21061e-16
Testbild Nr. 8779: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.508768
Testbild Nr. 8780: JA, Label = 6, Vorhersage: 6, Fehler: 3.52373e-12
Testbild Nr. 8781: JA, Label = 3, Vorhersage: 3, Fehler: 0.312955
Testbild Nr. 8782: JA, Label = 9, Vorhersage: 9, Fehler: 6.05467e-05
Testbild Nr. 8783: JA, Label = 9, Vorhersage: 9, Fehler: 0.259165
Testbild Nr. 8784: JA, Label = 5, Vorhersage: 5, Fehler: 1.24604e-27
Testbild Nr. 8785: JA, Label = 9, Vorhersage: 9, Fehler: 1.026e-19
Testbild Nr. 8786: JA, Label = 3, Vorhersage: 3, Fehler: 1.29323e-12
Testbild Nr. 8787: JA, Label = 7, Vorhersage: 7, Fehler: 9.15738e-37
Testbild Nr. 8788: JA, Label = 8, Vorhersage: 8, Fehler: 0.5
Testbild Nr. 8789: JA, Label = 5, Vorhersage: 5, Fehler: 9.18028e-34
Testbild Nr. 8790: JA, Label = 6, Vorhersage: 6, Fehler: 8.79105e-26
Testbild Nr. 8791: JA, Label = 4, Vorhersage: 4, Fehler: 9.91026e-26
Testbild Nr. 8792: JA, Label = 7, Vorhersage: 7, Fehler: 6.52229e-49
Testbild Nr. 8793: JA, Label = 6, Vorhersage: 6, Fehler: 5.09627e-13
Testbild Nr. 8794: JA, Label = 2, Vorhersage: 2, Fehler: 6.46937e-37
Testbild Nr. 8795: JA, Label = 2, Vorhersage: 2, Fehler: 7.07507e-51
Testbild Nr. 8796: NEIN, Label = 0, Vorhersage: 5, Fehler: 0.999712
Testbild Nr. 8797: JA, Label = 9, Vorhersage: 9, Fehler: 9.23844e-23
Testbild Nr. 8798: JA, Label = 4, Vorhersage: 4, Fehler: 1.09087e-23
Testbild Nr. 8799: JA, Label = 0, Vorhersage: 0, Fehler: 0.092095
Testbild Nr. 8800: JA, Label = 1, Vorhersage: 1, Fehler: 6.73026e-40
Testbild Nr. 8801: JA, Label = 2, Vorhersage: 2, Fehler: 2.38403e-39
Testbild Nr. 8802: NEIN, Label = 3, Vorhersage: 5, Fehler: 0.500183
Testbild Nr. 8803: JA, Label = 4, Vorhersage: 4, Fehler: 0.00201538
Testbild Nr. 8804: JA, Label = 5, Vorhersage: 5, Fehler: 2.37504e-42
Testbild Nr. 8805: JA, Label = 6, Vorhersage: 6, Fehler: 8.98014e-43
Testbild Nr. 8806: JA, Label = 7, Vorhersage: 7, Fehler: 1.13562e-34
Testbild Nr. 8807: JA, Label = 8, Vorhersage: 8, Fehler: 1.2422e-13
Testbild Nr. 8808: NEIN, Label = 9, Vorhersage: 4, Fehler: 0.999999
Testbild Nr. 8809: NEIN, Label = 0, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 8810: JA, Label = 1, Vorhersage: 1, Fehler: 3.72011e-28
Testbild Nr. 8811: JA, Label = 2, Vorhersage: 2, Fehler: 1.73465e-16
Testbild Nr. 8812: JA, Label = 3, Vorhersage: 3, Fehler: 0.00170708
Testbild Nr. 8813: JA, Label = 4, Vorhersage: 4, Fehler: 4.17138e-37
Testbild Nr. 8814: JA, Label = 5, Vorhersage: 5, Fehler: 2.33996e-49
Testbild Nr. 8815: JA, Label = 6, Vorhersage: 6, Fehler: 2.66206e-12
Testbild Nr. 8816: JA, Label = 7, Vorhersage: 7, Fehler: 2.11804e-22
Testbild Nr. 8817: NEIN, Label = 8, Vorhersage: 1, Fehler: 0.999995
Testbild Nr. 8818: JA, Label = 9, Vorhersage: 9, Fehler: 5.2571e-08
Testbild Nr. 8819: NEIN, Label = 0, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 8820: JA, Label = 1, Vorhersage: 1, Fehler: 7.22755e-27
Testbild Nr. 8821: JA, Label = 2, Vorhersage: 2, Fehler: 1.99162e-54
Testbild Nr. 8822: NEIN, Label = 3, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 8823: JA, Label = 4, Vorhersage: 4, Fehler: 1.18855e-12
Testbild Nr. 8824: JA, Label = 5, Vorhersage: 5, Fehler: 9.37137e-27
Testbild Nr. 8825: JA, Label = 6, Vorhersage: 6, Fehler: 0.000426837
Testbild Nr. 8826: JA, Label = 7, Vorhersage: 7, Fehler: 5.5873e-26
Testbild Nr. 8827: NEIN, Label = 8, Vorhersage: 5, Fehler: 1.02765
Testbild Nr. 8828: JA, Label = 9, Vorhersage: 9, Fehler: 1.25596e-18
Testbild Nr. 8829: JA, Label = 6, Vorhersage: 6, Fehler: 4.011e-19
Testbild Nr. 8830: JA, Label = 4, Vorhersage: 4, Fehler: 1.84038e-11
Testbild Nr. 8831: JA, Label = 2, Vorhersage: 2, Fehler: 7.74728e-45
Testbild Nr. 8832: JA, Label = 6, Vorhersage: 6, Fehler: 1.60599e-19
Testbild Nr. 8833: JA, Label = 4, Vorhersage: 4, Fehler: 2.39787e-05
Testbild Nr. 8834: JA, Label = 7, Vorhersage: 7, Fehler: 1.09921e-12
Testbild Nr. 8835: JA, Label = 5, Vorhersage: 5, Fehler: 5.08315e-55
Testbild Nr. 8836: JA, Label = 5, Vorhersage: 5, Fehler: 5.81168e-33
Testbild Nr. 8837: JA, Label = 4, Vorhersage: 4, Fehler: 1.14035e-31
Testbild Nr. 8838: JA, Label = 7, Vorhersage: 7, Fehler: 3.08742e-34
Testbild Nr. 8839: JA, Label = 2, Vorhersage: 2, Fehler: 8.34422e-17
Testbild Nr. 8840: JA, Label = 9, Vorhersage: 9, Fehler: 0.492246
Testbild Nr. 8841: JA, Label = 3, Vorhersage: 3, Fehler: 0.499981
Testbild Nr. 8842: NEIN, Label = 9, Vorhersage: 7, Fehler: 0.501882
Testbild Nr. 8843: NEIN, Label = 3, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 8844: JA, Label = 8, Vorhersage: 8, Fehler: 2.06023e-15
Testbild Nr. 8845: JA, Label = 2, Vorhersage: 2, Fehler: 2.40488e-40
Testbild Nr. 8846: JA, Label = 0, Vorhersage: 0, Fehler: 5.27699e-16
Testbild Nr. 8847: JA, Label = 9, Vorhersage: 9, Fehler: 4.24975e-07
Testbild Nr. 8848: JA, Label = 5, Vorhersage: 5, Fehler: 0.40759
Testbild Nr. 8849: JA, Label = 6, Vorhersage: 6, Fehler: 1.08846e-10
Testbild Nr. 8850: JA, Label = 0, Vorhersage: 0, Fehler: 9.30958e-15
Testbild Nr. 8851: JA, Label = 1, Vorhersage: 1, Fehler: 1.40933e-31
Testbild Nr. 8852: JA, Label = 0, Vorhersage: 0, Fehler: 1.03324e-17
Testbild Nr. 8853: JA, Label = 6, Vorhersage: 6, Fehler: 7.75261e-33
Testbild Nr. 8854: JA, Label = 5, Vorhersage: 5, Fehler: 7.1741e-18
Testbild Nr. 8855: JA, Label = 3, Vorhersage: 3, Fehler: 8.0275e-14
Testbild Nr. 8856: JA, Label = 5, Vorhersage: 5, Fehler: 6.87137e-42
Testbild Nr. 8857: JA, Label = 3, Vorhersage: 3, Fehler: 0.486899
Testbild Nr. 8858: JA, Label = 8, Vorhersage: 8, Fehler: 7.37863e-05
Testbild Nr. 8859: JA, Label = 0, Vorhersage: 0, Fehler: 0.5
Testbild Nr. 8860: JA, Label = 0, Vorhersage: 0, Fehler: 0.495746
Testbild Nr. 8861: JA, Label = 3, Vorhersage: 3, Fehler: 1.59649e-06
Testbild Nr. 8862: JA, Label = 4, Vorhersage: 4, Fehler: 9.90599e-35
Testbild Nr. 8863: JA, Label = 1, Vorhersage: 1, Fehler: 9.60597e-30
Testbild Nr. 8864: JA, Label = 5, Vorhersage: 5, Fehler: 1.83932e-15
Testbild Nr. 8865: JA, Label = 3, Vorhersage: 3, Fehler: 0.0384369
Testbild Nr. 8866: JA, Label = 0, Vorhersage: 0, Fehler: 0.493617
Testbild Nr. 8867: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 8868: NEIN, Label = 3, Vorhersage: 5, Fehler: 1
Testbild Nr. 8869: JA, Label = 0, Vorhersage: 0, Fehler: 0.315313
Testbild Nr. 8870: JA, Label = 6, Vorhersage: 6, Fehler: 0.419093
Testbild Nr. 8871: JA, Label = 2, Vorhersage: 2, Fehler: 2.49295e-42
Testbild Nr. 8872: JA, Label = 7, Vorhersage: 7, Fehler: 2.82637e-50
Testbild Nr. 8873: NEIN, Label = 8, Vorhersage: 1, Fehler: 0.5
Testbild Nr. 8874: JA, Label = 1, Vorhersage: 1, Fehler: 5.67574e-41
Testbild Nr. 8875: JA, Label = 7, Vorhersage: 7, Fehler: 6.73807e-41
Testbild Nr. 8876: JA, Label = 1, Vorhersage: 1, Fehler: 0.497726
Testbild Nr. 8877: NEIN, Label = 3, Vorhersage: 5, Fehler: 0.594727
Testbild Nr. 8878: JA, Label = 8, Vorhersage: 8, Fehler: 8.87469e-29
Testbild Nr. 8879: JA, Label = 5, Vorhersage: 5, Fehler: 1.60361e-57
Testbild Nr. 8880: JA, Label = 4, Vorhersage: 4, Fehler: 4.87614e-09
Testbild Nr. 8881: JA, Label = 2, Vorhersage: 2, Fehler: 1.22697e-39
Testbild Nr. 8882: NEIN, Label = 0, Vorhersage: 4, Fehler: 0.499999
Testbild Nr. 8883: NEIN, Label = 9, Vorhersage: 4, Fehler: 0.5
Testbild Nr. 8884: JA, Label = 7, Vorhersage: 7, Fehler: 5.83946e-53
Testbild Nr. 8885: JA, Label = 6, Vorhersage: 6, Fehler: 3.49423e-09
Testbild Nr. 8886: JA, Label = 7, Vorhersage: 7, Fehler: 3.30037e-08
Testbild Nr. 8887: JA, Label = 4, Vorhersage: 4, Fehler: 0.003081
Testbild Nr. 8888: JA, Label = 1, Vorhersage: 1, Fehler: 2.43251e-28
Testbild Nr. 8889: JA, Label = 6, Vorhersage: 6, Fehler: 2.66724e-25
Testbild Nr. 8890: JA, Label = 2, Vorhersage: 2, Fehler: 3.72387e-51
Testbild Nr. 8891: JA, Label = 6, Vorhersage: 6, Fehler: 7.31709e-17
Testbild Nr. 8892: JA, Label = 7, Vorhersage: 7, Fehler: 0.0001006
Testbild Nr. 8893: JA, Label = 1, Vorhersage: 1, Fehler: 4.45454e-16
Testbild Nr. 8894: JA, Label = 9, Vorhersage: 9, Fehler: 5.98676e-12
Testbild Nr. 8895: JA, Label = 8, Vorhersage: 8, Fehler: 1.16063e-22
Testbild Nr. 8896: JA, Label = 0, Vorhersage: 0, Fehler: 3.262e-05
Testbild Nr. 8897: JA, Label = 6, Vorhersage: 6, Fehler: 2.09151e-23
Testbild Nr. 8898: JA, Label = 9, Vorhersage: 9, Fehler: 8.6271e-06
Testbild Nr. 8899: JA, Label = 4, Vorhersage: 4, Fehler: 1.48153e-07
Testbild Nr. 8900: JA, Label = 9, Vorhersage: 9, Fehler: 2.03399e-24
Testbild Nr. 8901: JA, Label = 9, Vorhersage: 9, Fehler: 0.498373
Testbild Nr. 8902: JA, Label = 6, Vorhersage: 6, Fehler: 3.47144e-08
Testbild Nr. 8903: JA, Label = 2, Vorhersage: 2, Fehler: 2.36745e-50
Testbild Nr. 8904: JA, Label = 3, Vorhersage: 3, Fehler: 5.99065e-36
Testbild Nr. 8905: JA, Label = 7, Vorhersage: 7, Fehler: 1.61163e-41
Testbild Nr. 8906: JA, Label = 1, Vorhersage: 1, Fehler: 0.00148112
Testbild Nr. 8907: JA, Label = 9, Vorhersage: 9, Fehler: 5.69599e-05
Testbild Nr. 8908: JA, Label = 2, Vorhersage: 2, Fehler: 7.25113e-27
Testbild Nr. 8909: JA, Label = 2, Vorhersage: 2, Fehler: 0.5
Testbild Nr. 8910: JA, Label = 5, Vorhersage: 5, Fehler: 1.51589e-57
Testbild Nr. 8911: JA, Label = 3, Vorhersage: 3, Fehler: 2.78554e-29
Testbild Nr. 8912: JA, Label = 7, Vorhersage: 7, Fehler: 3.9045e-09
Testbild Nr. 8913: JA, Label = 8, Vorhersage: 8, Fehler: 0.5
Testbild Nr. 8914: JA, Label = 0, Vorhersage: 0, Fehler: 0.499485
Testbild Nr. 8915: JA, Label = 1, Vorhersage: 1, Fehler: 1.59305e-30
Testbild Nr. 8916: JA, Label = 2, Vorhersage: 2, Fehler: 7.73579e-58
Testbild Nr. 8917: JA, Label = 3, Vorhersage: 3, Fehler: 0.371789
Testbild Nr. 8918: JA, Label = 4, Vorhersage: 4, Fehler: 1.23314e-25
Testbild Nr. 8919: JA, Label = 7, Vorhersage: 7, Fehler: 2.10099e-21
Testbild Nr. 8920: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 8921: JA, Label = 9, Vorhersage: 9, Fehler: 4.47806e-05
Testbild Nr. 8922: NEIN, Label = 0, Vorhersage: 5, Fehler: 0.999925
Testbild Nr. 8923: JA, Label = 1, Vorhersage: 1, Fehler: 2.73784e-24
Testbild Nr. 8924: JA, Label = 2, Vorhersage: 2, Fehler: 2.46923e-49
Testbild Nr. 8925: NEIN, Label = 3, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 8926: JA, Label = 4, Vorhersage: 4, Fehler: 6.29469e-31
Testbild Nr. 8927: JA, Label = 7, Vorhersage: 7, Fehler: 2.93512e-20
Testbild Nr. 8928: JA, Label = 8, Vorhersage: 8, Fehler: 6.51732e-07
Testbild Nr. 8929: JA, Label = 9, Vorhersage: 9, Fehler: 0.41625
Testbild Nr. 8930: JA, Label = 0, Vorhersage: 0, Fehler: 0.499997
Testbild Nr. 8931: JA, Label = 1, Vorhersage: 1, Fehler: 2.94599e-35
Testbild Nr. 8932: JA, Label = 7, Vorhersage: 7, Fehler: 1.02971e-22
Testbild Nr. 8933: JA, Label = 8, Vorhersage: 8, Fehler: 0.494557
Testbild Nr. 8934: JA, Label = 9, Vorhersage: 9, Fehler: 2.58688e-15
Testbild Nr. 8935: JA, Label = 8, Vorhersage: 8, Fehler: 0.1876
Testbild Nr. 8936: JA, Label = 9, Vorhersage: 9, Fehler: 4.14909e-15
Testbild Nr. 8937: JA, Label = 2, Vorhersage: 2, Fehler: 1.66284e-57
Testbild Nr. 8938: JA, Label = 6, Vorhersage: 6, Fehler: 2.36156e-17
Testbild Nr. 8939: JA, Label = 1, Vorhersage: 1, Fehler: 1.74655e-25
Testbild Nr. 8940: JA, Label = 3, Vorhersage: 3, Fehler: 2.05514e-21
Testbild Nr. 8941: JA, Label = 5, Vorhersage: 5, Fehler: 2.89575e-35
Testbild Nr. 8942: JA, Label = 4, Vorhersage: 4, Fehler: 2.29862e-08
Testbild Nr. 8943: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 8944: JA, Label = 2, Vorhersage: 2, Fehler: 3.9515e-21
Testbild Nr. 8945: JA, Label = 6, Vorhersage: 6, Fehler: 0.0537758
Testbild Nr. 8946: JA, Label = 4, Vorhersage: 4, Fehler: 8.85272e-14
Testbild Nr. 8947: JA, Label = 3, Vorhersage: 3, Fehler: 0.499971
Testbild Nr. 8948: JA, Label = 4, Vorhersage: 4, Fehler: 2.65768e-21
Testbild Nr. 8949: JA, Label = 5, Vorhersage: 5, Fehler: 4.32162e-28
Testbild Nr. 8950: JA, Label = 9, Vorhersage: 9, Fehler: 0.00395251
Testbild Nr. 8951: JA, Label = 2, Vorhersage: 2, Fehler: 5.42637e-27
Testbild Nr. 8952: NEIN, Label = 0, Vorhersage: 5, Fehler: 0.499997
Testbild Nr. 8953: JA, Label = 3, Vorhersage: 3, Fehler: 0.45248
Testbild Nr. 8954: JA, Label = 9, Vorhersage: 9, Fehler: 7.01351e-12
Testbild Nr. 8955: JA, Label = 4, Vorhersage: 4, Fehler: 0.0619052
Testbild Nr. 8956: NEIN, Label = 9, Vorhersage: 7, Fehler: 0.999996
Testbild Nr. 8957: JA, Label = 7, Vorhersage: 7, Fehler: 5.00352e-09
Testbild Nr. 8958: JA, Label = 3, Vorhersage: 3, Fehler: 0.499993
Testbild Nr. 8959: JA, Label = 8, Vorhersage: 8, Fehler: 1.42721e-08
Testbild Nr. 8960: JA, Label = 7, Vorhersage: 7, Fehler: 8.91505e-13
Testbild Nr. 8961: JA, Label = 4, Vorhersage: 4, Fehler: 9.54816e-20
Testbild Nr. 8962: JA, Label = 4, Vorhersage: 4, Fehler: 6.26528e-13
Testbild Nr. 8963: JA, Label = 9, Vorhersage: 9, Fehler: 6.10184e-25
Testbild Nr. 8964: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 8965: JA, Label = 5, Vorhersage: 5, Fehler: 1.08938e-27
Testbild Nr. 8966: JA, Label = 8, Vorhersage: 8, Fehler: 0.456471
Testbild Nr. 8967: JA, Label = 2, Vorhersage: 2, Fehler: 1.32908e-32
Testbild Nr. 8968: NEIN, Label = 6, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 8969: JA, Label = 6, Vorhersage: 6, Fehler: 1.77191e-14
Testbild Nr. 8970: JA, Label = 2, Vorhersage: 2, Fehler: 1.09027e-46
Testbild Nr. 8971: JA, Label = 3, Vorhersage: 3, Fehler: 2.8798e-18
Testbild Nr. 8972: JA, Label = 1, Vorhersage: 1, Fehler: 9.73755e-29
Testbild Nr. 8973: JA, Label = 3, Vorhersage: 3, Fehler: 2.64627e-07
Testbild Nr. 8974: JA, Label = 2, Vorhersage: 2, Fehler: 1.31902e-37
Testbild Nr. 8975: JA, Label = 7, Vorhersage: 7, Fehler: 2.0887e-19
Testbild Nr. 8976: NEIN, Label = 3, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 8977: JA, Label = 1, Vorhersage: 1, Fehler: 1.23597e-23
Testbild Nr. 8978: JA, Label = 9, Vorhersage: 9, Fehler: 0.281385
Testbild Nr. 8979: JA, Label = 0, Vorhersage: 0, Fehler: 0.5
Testbild Nr. 8980: JA, Label = 1, Vorhersage: 1, Fehler: 4.5834e-21
Testbild Nr. 8981: JA, Label = 1, Vorhersage: 1, Fehler: 1.03311e-21
Testbild Nr. 8982: NEIN, Label = 3, Vorhersage: 2, Fehler: 0.5
Testbild Nr. 8983: JA, Label = 5, Vorhersage: 5, Fehler: 2.55632e-25
Testbild Nr. 8984: NEIN, Label = 0, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 8985: JA, Label = 7, Vorhersage: 7, Fehler: 3.7232e-27
Testbild Nr. 8986: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 8987: JA, Label = 1, Vorhersage: 1, Fehler: 5.69035e-27
Testbild Nr. 8988: JA, Label = 5, Vorhersage: 5, Fehler: 5.71013e-40
Testbild Nr. 8989: JA, Label = 1, Vorhersage: 1, Fehler: 2.26905e-18
Testbild Nr. 8990: JA, Label = 4, Vorhersage: 4, Fehler: 7.97185e-07
Testbild Nr. 8991: JA, Label = 6, Vorhersage: 6, Fehler: 6.53689e-40
Testbild Nr. 8992: JA, Label = 0, Vorhersage: 0, Fehler: 0.499969
Testbild Nr. 8993: JA, Label = 0, Vorhersage: 0, Fehler: 0.00138437
Testbild Nr. 8994: JA, Label = 4, Vorhersage: 4, Fehler: 1.58074e-26
Testbild Nr. 8995: NEIN, Label = 9, Vorhersage: 7, Fehler: 1
Testbild Nr. 8996: JA, Label = 1, Vorhersage: 1, Fehler: 1.42576e-17
Testbild Nr. 8997: JA, Label = 6, Vorhersage: 6, Fehler: 2.06424e-38
Testbild Nr. 8998: JA, Label = 6, Vorhersage: 6, Fehler: 3.25011e-34
Testbild Nr. 8999: NEIN, Label = 9, Vorhersage: 7, Fehler: 1
Testbild Nr. 9000: JA, Label = 0, Vorhersage: 0, Fehler: 1.42202e-13
Testbild Nr. 9001: JA, Label = 7, Vorhersage: 7, Fehler: 1.808e-29
Testbild Nr. 9002: JA, Label = 6, Vorhersage: 6, Fehler: 2.9718e-22
Testbild Nr. 9003: JA, Label = 1, Vorhersage: 1, Fehler: 2.81986e-16
Testbild Nr. 9004: JA, Label = 1, Vorhersage: 1, Fehler: 1.08015e-26
Testbild Nr. 9005: NEIN, Label = 0, Vorhersage: 5, Fehler: 0.739646
Testbild Nr. 9006: JA, Label = 1, Vorhersage: 1, Fehler: 6.35667e-39
Testbild Nr. 9007: JA, Label = 2, Vorhersage: 2, Fehler: 0.5
Testbild Nr. 9008: NEIN, Label = 3, Vorhersage: 5, Fehler: 0.500003
Testbild Nr. 9009: JA, Label = 4, Vorhersage: 4, Fehler: 0.480587
Testbild Nr. 9010: NEIN, Label = 7, Vorhersage: 2, Fehler: 1
Testbild Nr. 9011: NEIN, Label = 2, Vorhersage: 5, Fehler: 0.500003
Testbild Nr. 9012: JA, Label = 3, Vorhersage: 3, Fehler: 0.499999
Testbild Nr. 9013: JA, Label = 4, Vorhersage: 4, Fehler: 0.144478
Testbild Nr. 9014: JA, Label = 5, Vorhersage: 5, Fehler: 2.76101e-06
Testbild Nr. 9015: JA, Label = 6, Vorhersage: 6, Fehler: 1.17739e-19
Testbild Nr. 9016: NEIN, Label = 7, Vorhersage: 2, Fehler: 1
Testbild Nr. 9017: NEIN, Label = 0, Vorhersage: 5, Fehler: 1.44594
Testbild Nr. 9018: JA, Label = 1, Vorhersage: 1, Fehler: 6.42432e-17
Testbild Nr. 9019: JA, Label = 2, Vorhersage: 2, Fehler: 1.72138e-22
Testbild Nr. 9020: NEIN, Label = 7, Vorhersage: 2, Fehler: 0.944064
Testbild Nr. 9021: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.773587
Testbild Nr. 9022: JA, Label = 6, Vorhersage: 6, Fehler: 2.9617e-23
Testbild Nr. 9023: NEIN, Label = 3, Vorhersage: 5, Fehler: 0.999151
Testbild Nr. 9024: NEIN, Label = 9, Vorhersage: 4, Fehler: 0.99996
Testbild Nr. 9025: JA, Label = 7, Vorhersage: 7, Fehler: 0.499989
Testbild Nr. 9026: JA, Label = 1, Vorhersage: 1, Fehler: 2.24178e-06
Testbild Nr. 9027: NEIN, Label = 9, Vorhersage: 4, Fehler: 0.764906
Testbild Nr. 9028: JA, Label = 3, Vorhersage: 3, Fehler: 1.55805e-14
Testbild Nr. 9029: NEIN, Label = 9, Vorhersage: 7, Fehler: 0.5
Testbild Nr. 9030: JA, Label = 6, Vorhersage: 6, Fehler: 4.67926e-30
Testbild Nr. 9031: JA, Label = 1, Vorhersage: 1, Fehler: 3.15593e-22
Testbild Nr. 9032: JA, Label = 7, Vorhersage: 7, Fehler: 0.496685
Testbild Nr. 9033: NEIN, Label = 2, Vorhersage: 5, Fehler: 0.999587
Testbild Nr. 9034: JA, Label = 4, Vorhersage: 4, Fehler: 0.00163647
Testbild Nr. 9035: JA, Label = 4, Vorhersage: 4, Fehler: 0.5
Testbild Nr. 9036: JA, Label = 5, Vorhersage: 5, Fehler: 1.18336e-33
Testbild Nr. 9037: NEIN, Label = 7, Vorhersage: 2, Fehler: 0.5
Testbild Nr. 9038: NEIN, Label = 0, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 9039: JA, Label = 0, Vorhersage: 0, Fehler: 6.94405e-06
Testbild Nr. 9040: JA, Label = 1, Vorhersage: 1, Fehler: 3.43009e-31
Testbild Nr. 9041: JA, Label = 6, Vorhersage: 6, Fehler: 4.57762e-08
Testbild Nr. 9042: JA, Label = 6, Vorhersage: 6, Fehler: 1.43046e-12
Testbild Nr. 9043: NEIN, Label = 8, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 9044: NEIN, Label = 2, Vorhersage: 5, Fehler: 0.909702
Testbild Nr. 9045: JA, Label = 7, Vorhersage: 7, Fehler: 3.56135e-12
Testbild Nr. 9046: JA, Label = 7, Vorhersage: 7, Fehler: 1.27313e-27
Testbild Nr. 9047: NEIN, Label = 2, Vorhersage: 5, Fehler: 0.5
Testbild Nr. 9048: JA, Label = 4, Vorhersage: 4, Fehler: 2.66291e-14
Testbild Nr. 9049: JA, Label = 2, Vorhersage: 2, Fehler: 1.62268e-27
Testbild Nr. 9050: JA, Label = 1, Vorhersage: 1, Fehler: 2.50524e-27
Testbild Nr. 9051: JA, Label = 6, Vorhersage: 6, Fehler: 6.96961e-14
Testbild Nr. 9052: JA, Label = 1, Vorhersage: 1, Fehler: 1.44581e-23
Testbild Nr. 9053: JA, Label = 0, Vorhersage: 0, Fehler: 5.83615e-07
Testbild Nr. 9054: JA, Label = 6, Vorhersage: 6, Fehler: 2.14743e-23
Testbild Nr. 9055: NEIN, Label = 9, Vorhersage: 7, Fehler: 0.999999
Testbild Nr. 9056: JA, Label = 8, Vorhersage: 8, Fehler: 5.6564e-15
Testbild Nr. 9057: JA, Label = 3, Vorhersage: 3, Fehler: 0.499979
Testbild Nr. 9058: JA, Label = 9, Vorhersage: 9, Fehler: 0.499978
Testbild Nr. 9059: JA, Label = 6, Vorhersage: 6, Fehler: 6.04113e-14
Testbild Nr. 9060: JA, Label = 3, Vorhersage: 3, Fehler: 5.72572e-10
Testbild Nr. 9061: JA, Label = 0, Vorhersage: 0, Fehler: 0.499999
Testbild Nr. 9062: JA, Label = 1, Vorhersage: 1, Fehler: 2.25847e-25
Testbild Nr. 9063: JA, Label = 2, Vorhersage: 2, Fehler: 1.90198e-22
Testbild Nr. 9064: JA, Label = 3, Vorhersage: 3, Fehler: 7.14374e-20
Testbild Nr. 9065: JA, Label = 4, Vorhersage: 4, Fehler: 1.55599e-06
